中科生创集团（福建）有限公司是什么情况？请介绍一下。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
请介绍一下中科生创集团（福建）有限公司。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
中科生创集团（福建）有限公司的基本概况是什么？,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
能否介绍一下中科生创集团（福建）有限公司的整体情况？,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
请全面介绍一下中科生创集团（福建）有限公司。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
中科生创集团（福建）有限公司是一家什么样的公司？,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
请简单介绍中科生创集团（福建）有限公司。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
关于中科生创集团（福建）有限公司的基本情况，请介绍一下。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
中科生创集团（福建）有限公司的总体情况是怎样的？,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
请描述一下中科生创集团（福建）有限公司的基本信息。,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
能给我们介绍一下中科生创集团（福建）有限公司的基本情况吗？,中科生创集团（福建）有限公司成立 2021 年，系北京中库控股集团、中国科学院上海高等研究院、中国科学院深圳先进院、中国科学院曼谷创新合作中心等科学机构共同支持下创办企业。联合中科院上海高等研究院、中科院深圳先进院、中科院曼谷创新合作中心、俄罗斯科学院、新加坡一带一路技术转移转化中心等科研机构、顶尖科学家和科研团队，致力于生物科技技术转移转化、商业化运营的科技创新型企业。与国家区域医疗中心复旦大学华山附属医院福建医院、福州市疾控中心等合作，成立了科技技术转化运营中心、临床应用转化中心、实验室研发基地，全力整合医药产业链上下游资源，打造高端生物医药、医疗器械等科技创新产业生态圈，积极践行健康中国战略。集团在福建省委、省政府和各级相关部门的指导和支持下定向招商引资企业，总部在鼓楼区正大广场一层，二层，一层智慧医疗科技长廊，作为福建省的科技创新窗口，对全国及境外来宾展示；临床应用试点落在长乐滨海新区华山医院福建医院。
中科生创公司地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
请问中科生创公司的地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的地址在哪里？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
能告诉我中科生创公司的地址吗？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的具体地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司地址是？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
请问中科生创公司在什么地方？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的办公地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的地址怎么填写？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
能查一下中科生创公司的地址吗？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司在哪个地址？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的注册地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
请问中科生创公司的地址在哪里？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的详细地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司位于什么地址？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
能说说中科生创公司的地址吗？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的地址具体是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司地址在什么地方？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
请问中科生创公司的具体地址是什么？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司的地址在哪儿？,福建省福州市鼓楼区水部街道五一中路 18 号正大广场 1# 楼 1 层、2 层
中科生创公司联系电话是多少？,0591-87699999
请问中科生创公司的联系电话是多少？,0591-87699999
中科生创公司的电话号码是什么？,0591-87699999
能告诉我中科生创公司的联系电话吗？,0591-87699999
中科生创公司的电话是多少？,0591-87699999
中科生创公司联系电话是？,0591-87699999
请问中科生创公司的电话是多少？,0591-87699999
中科生创公司的联系方式（电话）是什么？,0591-87699999
中科生创公司的客服电话是多少？,0591-87699999
能查一下中科生创公司的电话号码吗？,0591-87699999
中科生创公司的联系电话号码是什么？,0591-87699999
请问怎么电话联系中科生创公司？,0591-87699999
中科生创公司的电话怎么打？,0591-87699999
中科生创公司的联系电话是多少？,0591-87699999
能告诉我中科生创公司的电话号码吗？,0591-87699999
中科生创公司的电话是什么？,0591-87699999
请问中科生创公司的联系电话号码是？,0591-87699999
中科生创公司电话怎么联系？,0591-87699999
中科生创公司的电话号码是多少？,0591-87699999
怎么打电话联系中科生创公司？,0591-87699999
中科生创的临床应用试点在哪里？,中科生创的临床应用试点在华山医院滨海院区
请问中科生创的临床应用试点在哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点在什么地方？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点位于哪里？,中科生创的临床应用试点在华山医院滨海院区
能告诉我中科生创的临床应用试点在哪吗？,中科生创的临床应用试点在华山医院滨海院区
中科生创临床应用试点的位置在哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点设在哪儿？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点在哪个地方？,中科生创的临床应用试点在华山医院滨海院区
请问中科生创临床应用试点的地址是？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点落在哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点具体在哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点在什么位置？,中科生创的临床应用试点在华山医院滨海院区
能说说中科生创的临床应用试点在哪里吗？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点所在地是哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创临床应用试点的地址是什么？,中科生创的临床应用试点在华山医院滨海院区
请问中科生创的临床应用试点位于何处？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点坐落在哪里？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点具体位置在哪？,中科生创的临床应用试点在华山医院滨海院区
中科生创临床应用试点的具体位置是？,中科生创的临床应用试点在华山医院滨海院区
中科生创的临床应用试点落地在什么地方？,中科生创的临床应用试点在华山医院滨海院区
中科生创总共有多少位科学家？,中科生创总共有九位科学家。
请问中科生创总共有多少位科学家？,中科生创总共有九位科学家。
中科生创有多少位科学家？,中科生创总共有九位科学家。
中科生创的科学家一共有几位？,中科生创总共有九位科学家。
能告诉我中科生创有多少位科学家吗？,中科生创总共有九位科学家。
中科生创的科学家团队有多少人？,中科生创总共有九位科学家。
中科生创总共有几位科学家？,中科生创总共有九位科学家。
中科生创的科学家数量是多少？,中科生创总共有九位科学家。
请问中科生创的科学家有几位？,中科生创总共有九位科学家。
中科生创有多少名科学家？,中科生创总共有九位科学家。
中科生创的科学家总数是多少？,中科生创总共有九位科学家。
能说说中科生创有多少位科学家吗？,中科生创总共有九位科学家。
中科生创一共有多少位科学家？,中科生创总共有九位科学家。
中科生创的科学家团队规模是多大？,中科生创总共有九位科学家。
请问中科生创的科学家一共有多少人？,中科生创总共有九位科学家。
中科生创的科学家有几位？,中科生创总共有九位科学家。
中科生创的科学家数量有几位？,中科生创总共有九位科学家。
中科生创总共拥有多少位科学家？,中科生创总共有九位科学家。
中科生创有多少个科学家？,中科生创总共有九位科学家。
中科生创的科学家团队有多少成员？,中科生创总共有九位科学家。
介绍李凌松教授,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
请介绍一下李凌松教授。,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
李凌松教授是谁？请介绍一下。,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
能介绍一下李凌松教授吗？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
请说说李凌松教授的情况。,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
李凌松教授的背景是什么？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
请详细介绍李凌松教授。,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
能说说李凌松教授是谁吗？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
李凌松教授的个人简介是什么？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
请对李凌松教授做一个介绍。,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
李凌松教授是怎样的一个人？,李凌松教授是长江学者特聘教授、中国干细胞生物学会首届副会长、第二届会长，第三至第五届委员、时任中国科学院上海高等研究院干细胞再生医学研究中心主任、教育部国家再生医学工程中心主任、首席科学家，同时为国家科技部 973/863 重大项目首席科学家。2000 年受韩启德委员长邀请，从美国斯坦福大学医学院回国创建北京大学干细胞中心，并担任该中心及北京大学医学部细胞生物系主任；李教授在 “蛋白质凝聚态调控与神经疾病” 及 “干细胞与神经疾病治疗 ” 方面有多项原创性发现，是我国干细胞领域的奠基人之一。《求是》杂志曾刊登李凌松教授干细胞研究及产业方向的文章《干细胞研究：新世纪人类健康的福音》。李凌松教授团队世界首次研究发现了 “蛋白质相变在蛋白质凝聚态的调控机制”，基于凝聚态的理论，通过发现蛋白质在细胞中的凝聚现象，利用冷冻电镜，核磁共振等手段，从分子结构研究、证实蛋白相变与蛋白质凝聚与细胞功能的作用，以及蛋白质异常凝聚与退行性疾病的关系。结合动物实验，针对蛋白质凝聚，发现治疗退行性疾病的新靶点。
